2026-03-16 15:51:37 | INFO     | Logger initialized
2026-03-16 15:51:37 | INIT     | ================================================================================
2026-03-16 15:51:37 | INIT     | [RUN CONFIGURATION] instance=XL-n5902-k122.vrp run=0
2026-03-16 15:51:37 | INIT     | seed = 1736606745
2026-03-16 15:51:37 | INIT     | scp_solvers = ['gurobi_mip']
2026-03-16 15:51:37 | INIT     | scp_switch_prob = 0.0
2026-03-16 15:51:37 | INIT     | time_limit_scp = 10000.0
2026-03-16 15:51:37 | INIT     | scp_every = 3
2026-03-16 15:51:37 | INIT     | time_limit_total = 36000.0
2026-03-16 15:51:37 | INIT     | max_no_improvement_iters = 50
2026-03-16 15:51:37 | INIT     | min_avg_cluster_size = 100
2026-03-16 15:51:37 | INIT     | max_avg_cluster_size = 2500
2026-03-16 15:51:37 | INIT     | routing_solvers = ['pyvrp', 'filo1', 'filo2', 'ails2']
2026-03-16 15:51:37 | INIT     | routing_no_improvement = None
2026-03-16 15:51:37 | INIT     | ls_neighbourhood = dri_spatial
2026-03-16 15:51:37 | INIT     | ls_after_routing_max_neighbours = 300
2026-03-16 15:51:37 | INIT     | ls_max_neighbours_restricted = 200
2026-03-16 15:51:37 | INIT     | randomize_polar_angle = True
2026-03-16 15:51:37 | INIT     | warm_start_solutions = None
2026-03-16 15:51:37 | INIT     | log_mode = instance
2026-03-16 15:51:37 | INIT     | log_to_console = False
2026-03-16 15:51:37 | INIT     | periodic_sol_dump = True
2026-03-16 15:51:37 | INIT     | sol_dump_interval = 3600.0
2026-03-16 15:51:37 | INIT     | ================================================================================
2026-03-16 15:51:40 | INFO     | [XL-n5902-k122 ITERATION 1] mode=VB method=sk_kmeans k=1 solver=filo2 ls=pyvrp
2026-03-16 15:54:05 | INFO     | [XL-n5902-k122 CLUSTER] method=sk_kmeans k=1 | sizes=[5901] | min=5901 max=5901 avg=5901.0
2026-03-16 15:54:05 | INFO     | [XL-n5902-k122 ROUTING] Solving clusters with filo2
2026-03-16 16:07:40 | INFO     | [XL-n5902-k122 IMPROVED-VB/RB] best_cost=219511 | Gap: 1.1515%
2026-03-16 16:07:40 | INFO     | [XL-n5902-k122 ITERATION-TIMES 1] cluster=145.103s routing=625.098s ls=190.219s total=960.438s
2026-03-16 16:07:40 | INFO     | [XL-n5902-k122 ITERATION 2] mode=VB method=sk_ac_avg k=4 solver=filo2 ls=pyvrp
2026-03-16 16:09:03 | INFO     | [XL-n5902-k122 CLUSTER] method=sk_ac_avg k=4 | sizes=[2124, 1228, 1512, 1037] | min=1037 max=2124 avg=1475.2
2026-03-16 16:09:03 | INFO     | [XL-n5902-k122 ROUTING] Solving clusters with filo2
2026-03-16 16:34:17 | INFO     | [XL-n5902-k122 NO-IMPROVEMENT] best_cost=219511 | streak=1 | Gap: 1.1515%
2026-03-16 16:34:17 | INFO     | [XL-n5902-k122 ITERATION-TIMES 2] cluster=82.220s routing=1352.302s ls=162.126s total=1596.661s
2026-03-16 16:34:17 | INFO     | [XL-n5902-k122 ITERATION 3] mode=RB method=sk_ac_complete k=5 solver=pyvrp ls=pyvrp
2026-03-16 16:34:17 | INFO     | [XL-n5902-k122 CLUSTER] method=sk_ac_complete k=5 | sizes=[1898, 1366, 1625, 509, 503] | min=503 max=1898 avg=1180.2
2026-03-16 16:34:17 | INFO     | [XL-n5902-k122 ROUTING] Solving clusters with pyvrp
2026-03-16 16:50:20 | INFO     | [XL-n5902-k122 SCP] pruning_mode=diversity
2026-03-16 16:50:20 | INFO     | [XL-n5902-k122 SCP] solver=gurobi_mip | route_pool=365
